Movie_Name,Star_Distribution
天才嘉年华 ジーニアス・パーティ,"[50.2, 37.0, 11.1, 1.2, 0.4]"
天才嘉年华2 Genius Party Beyond,"[43.1, 38.7, 16.5, 1.5, 0.1]"
天空之城 天空の城ラピュタ,"[61.7, 31.8, 6.1, 0.3, 0.1]"
天鹅湖 Swan Lake,"[74.9, 20.7, 3.6, 0.6, 0.2]"
头文字D  第三舞台 Third Stage -INITIAL D THE MOVIE-,"[41.4, 42.3, 15.3, 0.9, 0.1]"
头脑特工队 Inside Out,"[49.5, 37.4, 11.9, 1.0, 0.2]"
她的回忆 彼女の想いで,"[48.1, 40.3, 10.6, 0.6, 0.3]"
如此美好的一天 It's Such a Beautiful Day,"[44.0, 38.1, 14.8, 1.9, 1.1]"
寻梦环游记 Coco,"[60.7, 31.7, 7.1, 0.4, 0.1]"
小魔女学园 リトル ウィッチ アカデミア,"[50.0, 38.1, 11.2, 0.5, 0.2]"
少女与战车 剧场版 ガールズ＆パンツァー 劇場版,"[66.5, 23.4, 7.4, 1.3, 1.3]"
少女革命：思春期默示录 少女革命ウテナ アドゥレセンス黙示録,"[50.1, 34.0, 14.4, 1.1, 0.4]"
幸运星OVA らき☆すた OVA,"[56.1, 32.7, 10.2, 0.7, 0.2]"
幻想曲 Fantasia,"[55.5, 33.3, 10.2, 0.7, 0.2]"
幻想曲2000 Fantasia 2000,"[55.8, 33.2, 10.0, 0.8, 0.1]"
幽灵公主 もののけ姫,"[53.7, 36.7, 9.1, 0.5, 0.1]"
"怪兽电力公司 Monsters, Inc.","[44.9, 43.7, 10.9, 0.4, 0.1]"
悠哉日常大王剧场版：假期活动 劇場版 のんのんびより ばけーしょん,"[50.9, 34.2, 11.9, 1.6, 1.3]"
悲伤的贝拉多娜 哀しみのベラドンナ,"[51.2, 37.6, 9.7, 1.1, 0.4]"
想做熊的孩子 Drengen der ville gøre det umulige,"[40.2, 42.0, 16.4, 1.1, 0.3]"
我们仍未知道那天所看见的花的名字 剧场版 劇場版 あの日見た花の名前を僕達はまだ知らない。,"[43.0, 38.4, 15.7, 2.3, 0.6]"
我的妹妹小桃子 もも子、かえるの歌がきこえるよ。,"[48.5, 40.6, 10.1, 0.8, 0.1]"
我的英雄学院OAD2：死亡训练 僕のヒーローアカデミア Training of the Dead,"[54.3, 34.5, 9.9, 0.8, 0.5]"
我的邻居山田君 ホーホケキョとなりの山田くん,"[51.0, 37.0, 11.1, 0.8, 0.2]"
攻壳机动队SAC 2nd GIG：个别的十一人 攻殻機動隊 S.A.C. 2nd GIG Individual Eleven,"[70.1, 24.4, 5.0, 0.4, 0.1]"
攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,"[67.1, 25.7, 6.3, 0.7, 0.1]"
数码宝贝大电影一：滚球兽的诞生 デジモンアドベンチャー,"[64.1, 27.9, 7.2, 0.6, 0.2]"
数码宝贝大电影二：我们的战争游戏 デジモンアドベンチャー ぼくらのウォーゲーム!,"[55.2, 32.8, 10.9, 0.8, 0.4]"
新机动战记高达W 无尽的华尔兹 特别篇 新機動戦記ガンダムW Endless Waltz 特別篇,"[41.9, 41.1, 15.6, 1.1, 0.3]"
无头骑士异闻录：天下泰平 デュラララ!! 第25話 天下泰平,"[49.8, 37.9, 10.9, 1.1, 0.3]"
无敌破坏王 Wreck-It Ralph,"[47.5, 40.5, 11.2, 0.7, 0.1]"
最后的独角兽 The Last Unicorn,"[40.0, 38.9, 19.2, 1.5, 0.3]"
未麻的部屋 Perfect Blue,"[55.2, 35.9, 8.0, 0.6, 0.2]"
机动战士高达 THE ORIGIN I 青瞳的卡斯巴尔 機動戦士ガンダム THE ORIGIN I 青い瞳のキャスバル,"[59.4, 29.9, 8.7, 1.2, 0.8]"
机动战士高达THE ORIGIN V 激战 鲁姆战役篇 機動戦士ガンダム THE ORIGIN V 激突 ルウム会戦,"[56.5, 32.1, 8.3, 1.6, 1.5]"
机动战士高达THE ORIGIN VI 赤色彗星诞生 機動戦士ガンダム THE ORIGIN 誕生 赤い彗星,"[57.6, 30.1, 9.9, 1.4, 1.0]"
机动警察剧场版2 機動警察パトレイバー 2,"[52.4, 34.0, 12.3, 1.0, 0.4]"
极乐同盟 Spiklenci slasti,"[45.3, 39.7, 12.1, 2.0, 0.9]"
棋魂·通往北斗杯之路 ヒカルの碁スペシャル 北斗杯への道,"[56.4, 33.7, 9.4, 0.3, 0.2]"
樱桃小丸子 ちびまる子ちゃん,"[63.8, 27.2, 8.2, 0.6, 0.2]"
欢乐树的朋友们 Happy Tree Friends,"[66.4, 25.0, 6.8, 0.7, 1.1]"
欢乐树的朋友们：第一滴血 Happy Tree Friends: Volume 1: First Blood,"[64.5, 25.5, 8.3, 1.0, 0.7]"
欢乐树的朋友们：赶尽杀绝 Happy Tree Friends: Overkill,"[67.9, 24.1, 6.4, 0.6, 1.0]"
河童之夏 河童のクゥと夏休み,"[47.9, 40.6, 10.8, 0.6, 0.1]"
浮士德 Faust - Eine deutsche Volkssage,"[42.8, 43.9, 11.8, 1.1, 0.4]"
海兽之子 海獣の子供,"[45.9, 27.9, 18.8, 4.6, 2.9]"
海洋之歌 Song of the Sea,"[51.1, 37.7, 10.2, 0.8, 0.2]"
海绵宝宝历险记 The SpongeBob SquarePants Movie,"[43.3, 39.9, 15.0, 1.4, 0.4]"
海贼王剧场版10：强者天下 ONE PIECE FILM STRONG WORLD,"[48.1, 37.6, 12.9, 1.1, 0.2]"
海贼王特别篇：强者世界前传 ONE PIECE FILM STRONG WORLD EPISODE:0,"[50.6, 36.6, 11.8, 0.7, 0.2]"
灵能百分百 OVA2 モブサイコ100 第一回霊とか相談所慰安旅行～ココロ満たす癒やしの旅～,"[68.4, 26.3, 5.2, 0.0, 0.1]"
灵能百分百 REIGEN モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～,"[51.2, 35.8, 11.6, 1.1, 0.3]"
熊猫的故事 シュンマオ物語 タオタオ,"[59.9, 30.8, 8.4, 0.9, 0.1]"
爱丽丝 Neco z Alenky,"[41.6, 41.9, 13.9, 2.1, 0.5]"
狐妖小红娘剧场版：下沙,"[40.2, 43.8, 13.7, 1.6, 0.8]"
狐妖小红娘剧场版：千颜,"[45.6, 38.3, 13.9, 2.1, 0.0]"
狐妖小红娘剧场版：月红篇,"[70.8, 23.4, 4.2, 0.5, 1.1]"
王子与公主 Princes et princesses,"[48.0, 38.4, 12.3, 1.0, 0.2]"
王立宇宙军：欧尼亚米斯之翼 王立宇宙軍〜オネアミスの翼,"[45.4, 39.3, 13.1, 1.6, 0.5]"
玩具总动员3 Toy Story 3,"[52.7, 36.5, 10.2, 0.5, 0.1]"
玩具总动员4 Toy Story 4,"[47.7, 40.8, 10.7, 0.8, 0.1]"
男孩与世界 O Menino e o Mundo,"[51.5, 36.8, 10.4, 1.0, 0.3]"
疯狂动物城 Zootopia,"[64.2, 30.3, 5.2, 0.2, 0.1]"
疯狂原始人 The Croods,"[46.6, 40.7, 11.8, 0.7, 0.1]"
疯狂约会美丽都 Les triplettes de Belleville,"[49.8, 37.7, 11.2, 1.0, 0.3]"
小戏骨：白蛇传,"[41.4, 40.8, 13.7, 2.3, 1.8]"
皱纹 Arrugas,"[44.5, 45.0, 9.8, 0.6, 0.2]"
神偷奶爸 Despicable Me,"[41.6, 45.5, 12.2, 0.6, 0.1]"
空之境界 未来福音 劇場版 空の境界 未来福音,"[64.1, 27.6, 7.1, 0.7, 0.4]"
空之境界 未来福音 extra chorus 劇場版 空の境界 未来福音 extra chorus,"[62.4, 28.8, 7.7, 0.7, 0.3]"
空之境界 第一章 俯瞰风景 劇場版 空の境界 第一章 俯瞰風景,"[47.2, 38.9, 12.3, 1.2, 0.4]"
空之境界 第三章 痛觉残留 劇場版 空の境界 第三章 痛覚残留,"[53.6, 35.9, 9.4, 0.8, 0.3]"
空之境界 第二章 杀人考察（前） 劇場版 空の境界 第二章 殺人考察（前）,"[48.6, 38.6, 11.5, 1.0, 0.3]"
空之境界 第五章 矛盾螺旋 劇場版 空の境界 第五章 矛盾螺旋,"[71.1, 23.5, 4.6, 0.5, 0.3]"
空之境界 第四章 伽蓝之洞 劇場版 空の境界 第四章 伽藍の洞,"[50.1, 38.0, 11.0, 0.7, 0.2]"
空之境界 终章 空之境界 劇場版 空の境界 終章 空の境界,"[46.6, 34.1, 15.7, 2.7, 0.8]"
紫罗兰永恒花园 Extra Episode ヴァイオレット・エヴァーガーデン Extra Episode,"[61.2, 30.4, 7.4, 0.7, 0.3]"
红辣椒 パプリカ,"[58.0, 33.2, 7.9, 0.7, 0.2]"
续·终物语 続・終物語,"[52.2, 33.5, 10.4, 2.6, 1.3]"
航海王：狂热行动 ONE PIECE STAMPEDE,"[43.6, 29.6, 20.8, 4.4, 1.6]"
艾特熊和赛娜鼠 Ernest et Célestine,"[53.5, 37.3, 8.6, 0.4, 0.2]"
花开伊吕波剧场版：甜蜜的家 劇場版 花咲くいろは HOME SWEET HOME,"[44.9, 40.4, 13.4, 1.1, 0.2]"
虫师 续章 荆棘之路 蟲師 続章 棘のみち,"[67.5, 26.4, 5.6, 0.4, 0.1]"
虫师 蚀日之翳 蟲師 日蝕む翳,"[70.4, 24.5, 4.6, 0.3, 0.2]"
虫师 铃之滴 蟲師 特別編「鈴の雫」,"[69.9, 24.5, 5.1, 0.3, 0.2]"
蜡笔小新之呼风唤雨！夕阳下的春日部男孩 クレヨンしんちゃん 嵐を呼ぶ!夕陽のカスカベボーイズ,"[57.5, 33.0, 8.6, 0.7, 0.2]"
蜡笔小新之呼风唤雨！大人帝国的反击 クレヨンしんちゃん 嵐を呼ぶ モーレツ!オトナ帝国の逆襲,"[68.0, 25.3, 5.9, 0.5, 0.2]"
蜡笔小新：决一胜负！逆袭的机器人爸爸 クレヨンしんちゃん ガチンコ！逆襲のロボとーちゃん,"[45.2, 39.3, 14.0, 1.2, 0.3]"
蜡笔小新：呼风唤雨！战国大合战 映画クレヨンしんちゃん 嵐を呼ぶ アッパレ！戦国大合戦,"[51.6, 36.3, 11.3, 0.7, 0.2]"
被遗忘的孩子 All the Invisible Children,"[41.9, 44.4, 12.3, 1.0, 0.3]"
轻音少女 剧场版 映画 けいおん！,"[60.6, 29.2, 9.1, 0.6, 0.4]"
追风 The Wind,"[43.6, 41.0, 13.6, 1.6, 0.3]"
邋遢大王奇遇记,"[47.4, 37.7, 13.7, 1.0, 0.2]"
野良神 OAD1 ノラガミ 神憑り、神祟り,"[42.0, 41.9, 15.0, 0.9, 0.2]"
野良神 OAD2 ノラガミ 春の日の約束,"[43.0, 41.6, 14.4, 0.9, 0.0]"
金猴降妖,"[62.0, 30.4, 6.9, 0.6, 0.1]"
钢之炼金术师：师傅的故事 鋼の錬金術師 師匠物語／師匠初恋物語,"[59.5, 31.7, 8.3, 0.4, 0.1]"
钢铁巨人 The Iron Giant,"[43.4, 43.8, 11.8, 0.8, 0.2]"
铁扇公主,"[46.3, 40.5, 12.1, 0.9, 0.2]"
银河铁道之夜 銀河鉄道の夜,"[43.5, 42.5, 12.6, 1.2, 0.2]"
风之谷 風の谷のナウシカ,"[53.1, 36.9, 9.3, 0.5, 0.1]"
飞出个未来大电影1：班德大行动 Futurama: Bender's Big Score,"[49.5, 35.6, 12.9, 1.6, 0.4]"
驯龙高手 How to Train Your Dragon,"[46.7, 42.3, 10.4, 0.5, 0.1]"
魔卡少女樱 剧场版 カードキャプターさくら 劇場版,"[40.8, 40.9, 16.9, 1.3, 0.1]"
魔卡少女樱 透明牌篇 序章 小樱与两只小熊 カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま,"[47.3, 37.9, 13.3, 1.2, 0.4]"
魔女宅急便 魔女の宅急便,"[42.4, 45.2, 11.9, 0.4, 0.1]"
魔法阿妈 魔法阿嬷,"[54.4, 35.6, 9.3, 0.6, 0.1]"
麦兜·当当伴我心 麥兜‧噹噹伴我心,"[41.5, 40.9, 15.3, 1.6, 0.6]"
麦兜·我和我妈妈 麥兜‧我和我媽媽,"[41.1, 41.9, 15.1, 1.5, 0.4]"
黄色潜水艇 Yellow Submarine,"[54.7, 33.8, 10.2, 1.1, 0.2]"
黑执事：大西洋之书 黒執事 Book of the Atlantic,"[41.7, 39.3, 16.3, 2.1, 0.6]"
龙子太郎 龍の子太郎,"[48.0, 39.8, 11.5, 0.5, 0.1]"
龙猫 となりのトトロ,"[64.6, 29.2, 5.9, 0.3, 0.1]"
"亨利四世：第一部分 Henry IV, Part 1","[45.8, 42.7, 10.8, 0.5, 0.3]"
"亨利四世：第二部分 Henry IV, Part 2","[43.7, 44.5, 11.2, 0.5, 0.1]"
亮剑,"[71.5, 23.0, 4.6, 0.5, 0.5]"
人间的条件(第一、二部) 人間の條件,"[52.1, 36.2, 10.1, 0.7, 0.9]"
北壁 Nordwand,"[41.8, 46.4, 10.9, 0.8, 0.2]"
另一个故乡 Die andere Heimat - Chronik einer Sehnsucht,"[48.2, 39.3, 10.6, 1.5, 0.4]"
女权天使 Iron Jawed Angels,"[51.4, 35.9, 10.9, 0.8, 1.1]"
尤里西斯的凝视 Το βλέμμα του Οδυσσέα,"[59.5, 32.2, 7.0, 0.8, 0.5]"
巨人 자이언트,"[51.9, 36.5, 10.1, 0.9, 0.6]"
异域 異域,"[39.6, 41.0, 16.5, 2.1, 0.7]"
征服,"[55.6, 35.4, 8.0, 0.7, 0.3]"
我这一辈子,"[44.4, 45.0, 9.8, 0.6, 0.3]"
摩诃婆罗多 महाभारत,"[60.1, 31.6, 7.0, 1.0, 0.2]"
新选组 新選組!,"[44.9, 39.8, 13.7, 1.2, 0.4]"
无言的山丘 無言的山丘,"[62.5, 31.9, 4.9, 0.5, 0.2]"
望乡 サンダカン八番娼館 望郷,"[45.4, 44.7, 9.5, 0.3, 0.1]"
木屐树 L'albero degli zoccoli,"[54.2, 34.5, 10.2, 0.8, 0.4]"
横空出世,"[72.1, 21.5, 5.5, 0.5, 0.4]"
流浪艺人 Ο Θίασος,"[49.1, 40.4, 9.3, 0.6, 0.7]"
烈日灼人 Утомлённые солнцем,"[47.6, 40.9, 10.1, 1.0, 0.4]"
纽伦堡的审判 Judgment at Nuremberg,"[61.6, 31.3, 6.3, 0.4, 0.4]"
芭萨提的颜色 Rang De Basanti,"[50.0, 33.2, 13.6, 2.3, 1.0]"
莎乐美 Salomé,"[47.4, 39.7, 11.4, 1.3, 0.3]"
被遗忘的祖先的阴影 Тіні забутих предків,"[47.0, 37.9, 13.5, 1.0, 0.6]"
西游记,"[81.3, 15.3, 3.0, 0.2, 0.2]"
阳光情人 Sunshine,"[41.2, 45.5, 11.8, 1.3, 0.2]"
阿尔及尔之战 La battaglia di Algeri,"[40.8, 46.4, 11.4, 0.9, 0.5]"
高山下的花环,"[51.3, 36.9, 10.7, 0.8, 0.3]"
黄克功案件,"[37.7, 26.7, 24.0, 5.7, 5.9]"
龙种 Dragon Seed,"[42.4, 43.9, 12.3, 1.0, 0.4]"
乌托邦 第一季 Utopia Season 1,"[42.7, 39.5, 14.8, 2.4, 0.7]"
假期 베케이션,"[44.7, 30.3, 21.9, 2.3, 0.8]"
儿子 息子,"[49.8, 42.3, 7.4, 0.4, 0.1]"
同行 第一季 Gaycation Season 1,"[66.0, 28.2, 5.0, 0.5, 0.4]"
堤 La jetée,"[55.7, 35.2, 7.6, 1.1, 0.4]"
夏威夷 Hawaii,"[41.0, 41.3, 15.9, 1.6, 0.3]"
摇滚芭比 Hedwig and the Angry Inch,"[51.0, 35.9, 11.4, 1.3, 0.3]"
再见，我的新郎 Bridegroom,"[55.3, 33.3, 10.2, 0.9, 0.2]"
极品基老伴：完结篇 Vicious Series Finale,"[72.7, 22.0, 4.6, 0.4, 0.3]"
罗尼和我 Ronny & I,"[49.6, 35.2, 13.6, 1.3, 0.4]"
舞者 Dancer,"[51.1, 38.8, 9.7, 0.4, 0.0]"
英伦性丑闻 A Very British Sex Scandal,"[40.4, 46.5, 12.1, 0.6, 0.4]"
萤火虫 Firefly,"[65.7, 25.6, 7.2, 1.1, 0.4]"
IT狂人特别篇 The IT Crowd: The Internet Is Coming,"[69.1, 23.6, 6.6, 0.6, 0.1]"
上帝也疯狂 The Gods Must Be Crazy,"[48.0, 38.5, 12.2, 1.1, 0.3]"
上帝也疯狂2 The Gods Must Be Crazy II,"[52.2, 36.6, 10.3, 0.7, 0.2]"
与玛格丽特的午后 La tête en friche,"[50.1, 40.7, 8.5, 0.5, 0.1]"
二手狮王 Secondhand Lions,"[40.9, 44.1, 13.8, 0.9, 0.3]"
五至七时的克莱奥 Cléo de 5 à 7,"[41.5, 48.5, 9.1, 0.8, 0.1]"
你逃我也逃 To Be or Not to Be,"[65.9, 28.9, 4.7, 0.4, 0.1]"
天堂陌影 Stranger Than Paradise,"[43.4, 44.9, 10.7, 0.8, 0.2]"
孤独的美食家新春SP：严冬之北海道·旭川出差篇 孤独のグルメお正月スペシャル！～真冬の北海道・旭川出張編,"[55.6, 37.6, 6.4, 0.3, 0.1]"
小情人 แฟนฉัน,"[43.9, 41.8, 13.3, 0.8, 0.2]"
少爷 坊っちゃん,"[40.5, 44.1, 14.1, 1.0, 0.3]"
巴黎淘气帮 Le petit Nicolas,"[44.9, 42.6, 11.7, 0.6, 0.1]"
广播时间 ラヂオの時間,"[42.4, 44.2, 12.1, 1.0, 0.3]"
无声婚礼 Nunta Muta,"[45.2, 43.5, 10.0, 0.9, 0.3]"
极品基老伴：2013圣诞特辑 Vicious Christmas Special 2013,"[68.1, 26.4, 5.2, 0.2, 0.1]"
樱桃小丸子 真人版1 ちびまる子ちゃん,"[42.6, 38.8, 16.3, 1.8, 0.5]"
流星语 流星語,"[46.5, 38.4, 14.0, 0.8, 0.2]"
狗脸的岁月 Mitt liv som hund,"[40.3, 46.3, 12.4, 0.7, 0.2]"
"玉女风流 One, Two, Three","[55.5, 36.9, 6.9, 0.6, 0.2]"
玩乐时间 Play Time,"[48.3, 37.2, 11.8, 2.0, 0.7]"
甜蜜的生活 La Dolce Vita,"[50.0, 37.0, 11.1, 1.4, 0.5]"
笑之大学 笑の大学,"[44.7, 41.1, 12.3, 1.3, 0.6]"
虎口脱险 La grande vadrouille,"[57.7, 32.5, 8.8, 0.8, 0.2]"
阿玛柯德 Amarcord,"[51.4, 36.8, 10.6, 0.9, 0.3]"
音乐会 Le concert,"[44.3, 41.6, 12.6, 1.2, 0.3]"
黄阿丽：小眼镜蛇 Ali Wong: Baby Cobra,"[49.1, 40.6, 9.1, 0.8, 0.4]"
亚当斯一家 The Addams Family,"[41.5, 42.8, 14.2, 1.2, 0.3]"
射雕英雄传之东成西就 射鵰英雄傳之東成西就,"[53.0, 32.9, 11.8, 1.6, 0.6]"
月球漫步 Moonwalker,"[57.5, 27.7, 12.3, 1.8, 0.7]"
猎野人,"[42.6, 28.1, 18.6, 5.2, 5.4]"
砂制时镜下的疗养院 Sanatorium pod Klepsydrą,"[40.0, 41.5, 15.2, 2.5, 0.7]"
福尔摩斯二世 Sherlock Jr.,"[76.3, 20.4, 2.9, 0.2, 0.2]"
虫师 蟲師,"[75.2, 19.8, 4.5, 0.4, 0.2]"
西力传 Zelig,"[57.6, 34.2, 7.4, 0.6, 0.2]"
金玫瑰洞 Fantaghirò,"[52.0, 37.3, 10.0, 0.6, 0.1]"
雨月物语 雨月物語,"[40.4, 48.0, 10.9, 0.6, 0.1]"
9号秘事 万圣节特别篇 Inside No. 9  Dead Line,"[47.8, 36.2, 13.8, 1.7, 0.5]"
圣血 Santa sangre,"[45.3, 38.4, 13.1, 2.1, 1.1]"
女人 Woman,"[46.6, 40.5, 11.5, 1.0, 0.4]"
寒蝉鸣泣之时 ひぐらしのなく頃に,"[50.0, 35.9, 12.1, 1.5, 0.5]"
生死线,"[56.0, 31.9, 9.4, 1.6, 1.1]"
疯城记：万圣节特辑 Psychoville Halloween Special,"[49.1, 38.9, 11.2, 0.5, 0.2]"
轮回 Samsara,"[62.6, 28.4, 7.6, 1.0, 0.4]"
撒旦探戈 Sátántangó,"[63.0, 26.7, 7.7, 1.3, 1.4]"
行骗天下 剧场版 コンフィデンスマンJP,"[42.4, 41.5, 14.2, 1.6, 0.4]"
谋杀 第一季 The Killing Season 1,"[42.7, 43.7, 11.7, 1.4, 0.5]"
鲸鱼马戏团 Werckmeister harmóniák,"[55.5, 32.0, 9.6, 2.0, 0.9]"
情不自禁,"[40.9, 40.9, 16.1, 1.7, 0.5]"
漂泊者 ドリフターズ,"[40.3, 37.6, 18.4, 2.6, 1.1]"
炼狱 Чистилище,"[45.7, 38.1, 13.8, 1.7, 0.8]"
2001太空漫游 2001: A Space Odyssey,"[56.7, 29.6, 10.6, 2.1, 1.1]"
一级谋杀 Murder in the First,"[43.7, 43.7, 11.8, 0.7, 0.2]"
亚当斯一家的价值观 Addams Family Values,"[46.8, 40.3, 11.9, 0.9, 0.2]"
信号 시그널,"[67.3, 26.9, 4.9, 0.5, 0.3]"
办公室 第一季 The Office Season 1,"[45.1, 34.5, 16.2, 3.3, 1.0]"
彗星来的那一夜 Coherence,"[41.1, 44.4, 12.9, 1.2, 0.4]"
怪谈 怪談,"[40.4, 43.7, 14.2, 1.2, 0.5]"
恐惧的代价 Le salaire de la peur,"[49.2, 39.5, 9.7, 1.1, 0.4]"
惊魂记 Psycho,"[54.9, 37.4, 7.0, 0.4, 0.2]"
死亡之夜 Dead of Night,"[44.9, 43.4, 10.3, 0.8, 0.7]"
死囚越狱 Un Condamné à mort s'est échappé,"[42.8, 42.6, 13.0, 1.3, 0.4]"
热泪伤痕 Dolores Claiborne,"[42.2, 46.1, 10.8, 0.7, 0.2]"
电锯惊魂 Saw,"[50.2, 37.4, 11.1, 1.0, 0.4]"
砂之女 砂の女,"[41.3, 43.9, 13.1, 1.2, 0.5]"
神秘博士：圣诞入侵 Doctor Who Christmas Invasion,"[57.3, 32.1, 9.7, 0.5, 0.4]"
神秘博士：死亡星球 Doctor Who: Planet of the Dead,"[47.9, 37.9, 12.4, 1.1, 0.6]"
西部世界 第一季 Westworld Season 1,"[56.0, 33.0, 9.2, 1.2, 0.6]"
通往自由的通道 Der Tunnel,"[40.4, 46.4, 11.9, 0.9, 0.4]"
银翼杀手 Blade Runner,"[40.6, 40.1, 16.5, 2.2, 0.6]"
鬼入侵 第一季 The Haunting of Hill House Season 1,"[48.8, 38.5, 10.7, 1.4, 0.6]"
乌龟也会飞 لاک پشت ها هم پرواز می کنند,"[51.1, 40.1, 7.6, 0.9, 0.2]"
二十四只眼睛 二十四の瞳,"[43.5, 43.9, 11.2, 1.0, 0.4]"
五月的四天 4 Tage im Mai,"[45.6, 43.2, 10.4, 0.7, 0.1]"
从军记 Shoulder Arms,"[52.5, 37.8, 9.1, 0.5, 0.1]"
再见，孩子们 Au revoir les enfants,"[41.7, 46.3, 11.4, 0.5, 0.1]"
平凡岁月的魅力 The Magic of Ordinary Days,"[42.8, 42.4, 13.7, 0.8, 0.3]"
影子部队 L'armée des ombres,"[43.3, 42.8, 12.3, 1.3, 0.3]"
无主之地 Ničija zemlja,"[41.3, 48.3, 9.6, 0.6, 0.2]"
瓦尔特保卫萨拉热窝 Валтер брани Сарајево,"[46.9, 40.9, 11.2, 0.7, 0.2]"
禁忌的游戏 Jeux interdits,"[40.9, 44.0, 13.6, 1.3, 0.3]"
科利奥兰纳斯 National Theatre Live: Coriolanus,"[59.7, 32.9, 6.8, 0.5, 0.1]"
第二十二条军规 Catch-22,"[44.7, 43.1, 10.4, 1.2, 0.5]"
老兵,"[47.1, 37.1, 13.6, 1.6, 0.6]"
自己去看 Иди и смотри,"[42.6, 42.2, 12.2, 2.1, 0.9]"
芬妮的旅程 Le voyage de Fanny,"[41.1, 47.1, 11.4, 0.4, 0.0]"
蝴蝶的舌头 La lengua de las mariposas,"[49.0, 43.3, 6.9, 0.4, 0.3]"
亚瑟王传奇 La Légende du Roi Arthur,"[40.0, 45.1, 13.5, 1.4, 0.0]"
剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,"[87.6, 10.8, 1.2, 0.1, 0.2]"
十诫 Dekalog,"[63.6, 27.8, 7.5, 0.9, 0.3]"
南太平洋 South Pacific,"[84.9, 13.4, 1.5, 0.1, 0.1]"
吉屋出租：百老汇剧场版 Rent: Filmed Live on Broadway,"[72.5, 22.4, 4.3, 0.6, 0.2]"
小公主 A Little Princess,"[43.9, 41.3, 13.7, 0.9, 0.2]"
屋顶上的小提琴手 Fiddler on the Roof,"[40.8, 42.9, 14.5, 1.6, 0.3]"
快乐的人们 Happy People: A Year in the Taiga,"[47.7, 43.2, 8.5, 0.5, 0.1]"
我和春天有个约会 我和春天有個約會,"[59.0, 32.6, 7.9, 0.3, 0.1]"
摇滚莫扎特 Mozart L'Opéra Rock,"[75.9, 19.7, 3.8, 0.5, 0.2]"
极限公益联欢会,"[72.3, 18.4, 7.3, 0.9, 1.2]"
浮生一日 Life in a Day,"[53.4, 36.0, 9.4, 0.9, 0.3]"
热情如火 Some Like It Hot,"[51.5, 39.2, 8.5, 0.6, 0.1]"
爵士春秋 All That Jazz,"[45.2, 41.3, 11.9, 1.1, 0.5]"
牺牲 Offret,"[55.8, 31.9, 9.6, 1.7, 0.9]"
猎捕 The Hunt,"[91.3, 7.6, 1.0, 0.0, 0.1]"
猫 Great Performances: Cats,"[59.3, 30.5, 9.2, 0.8, 0.2]"
真爱永存 Mohabbatein,"[40.9, 39.1, 17.1, 2.4, 0.5]"
红楼梦,"[83.8, 13.4, 2.4, 0.2, 0.2]"
舞动青春 ボールルームへようこそ,"[40.7, 42.6, 14.0, 1.7, 1.0]"
莫扎特！ Mozart! Das Musical,"[79.7, 17.5, 2.3, 0.2, 0.3]"
"蒂塔·万·提斯疯马秀 Crazy Horse, Paris with Dita Von Teese","[43.6, 37.6, 15.9, 1.9, 1.0]"
5月天诺亚方舟,"[57.5, 20.4, 12.2, 3.0, 6.9]"
雪之少女 Kanon,"[41.5, 38.9, 16.8, 2.4, 0.5]"
魂归故里 第一季 Les Revenants Season 1,"[40.3, 45.7, 12.2, 1.4, 0.3]"
仙剑奇侠传,"[54.1, 33.9, 10.2, 1.2, 0.7]"
怪侠一枝梅,"[40.8, 41.9, 14.5, 1.6, 1.2]"
水浒传,"[47.7, 39.7, 11.5, 0.9, 0.3]"
神雕侠侣 神雕俠侶,"[61.2, 31.4, 6.7, 0.4, 0.3]"
逆水寒,"[42.0, 38.2, 16.7, 2.2, 0.9]"
生生长流 زندگی و دیگر هیچ,"[46.1, 42.8, 10.4, 0.5, 0.2]"
一九零零 Novecento,"[48.7, 39.9, 10.0, 0.9, 0.5]"
一夜风流 It Happened One Night,"[47.3, 42.3, 9.9, 0.4, 0.1]"
七次机会 Seven Chances,"[51.0, 41.2, 7.1, 0.4, 0.3]"
上海滩 上海灘,"[59.3, 32.8, 7.3, 0.4, 0.2]"
两个人的车站 Вокзал для двоих,"[43.1, 44.2, 12.0, 0.6, 0.2]"
中二病也要谈恋爱！剧场版 -Take On Me- 映画 中二病でも恋がしたい！ -Take On Me-,"[46.2, 36.6, 14.3, 1.8, 1.1]"
伤物语1：铁血篇 傷物語Ⅰ 鉄血篇,"[39.4, 38.5, 17.8, 3.0, 1.4]"
佛兰德斯的狗 フランダースの犬,"[58.1, 30.0, 10.7, 0.9, 0.3]"
倒数第二次恋爱 2012秋SP 最後から二番目の恋 2012秋,"[61.3, 31.4, 7.0, 0.2, 0.1]"
党同伐异 Intolerance: Love's Struggle Throughout the Ages,"[49.7, 36.9, 11.9, 0.9, 0.5]"
再次出发之纽约遇见你 Begin Again,"[42.4, 43.5, 13.0, 0.9, 0.2]"
办公室的故事 Служебный Роман,"[49.8, 39.6, 10.0, 0.5, 0.2]"
